source,simplification,sentence_id,simplification_type,system_name,aspect,rating
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,meaning,90
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,simplicity,0
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,fluency,56
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,meaning,79
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,simplicity,78
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,simplicity,51
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,meaning,28
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,fluency,6
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,fluency,74
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,fluency,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,meaning,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,simplicity,82
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,fluency,95
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,fluency,1
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,meaning,3
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,simplicity,1
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,fluency,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,meaning,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,simplicity,0
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,simplicity,11
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,simplicity,95
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,meaning,91
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,fluency,65
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,meaning,94
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,simplicity,78
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,fluency,68
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,meaning,77
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,simplicity,67
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He became Prime Minister of Egypt between 1945 and 1946. he was again from 1946 to 1948.,143,system,ACCESS.tok.low,simplicity,40
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,fluency,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,simplicity,53
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,meaning,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,simplicity,50
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,fluency,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,meaning,100
He served as the prime minister of Egypt between 1945 and 1946 and again from 1946 and 1948.,He served as Prime Minister of Egypt between 1945 and 1946 and from 1946 to 1948.,143,human,asset,fluency,100
"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,fluency,84
"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,fluency,100
"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,meaning,61
"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,simplicity,31
"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,meaning,100
"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,simplicity,100
"James I appointed him a Gentleman of the Chapel Royal, where he served as an organist from at least 1615 until his death.","James I appointed him a gentleman, he served.",145,system,Hybrid.tok.low,fluency,29
"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,meaning,93
"James I appointed him a gentleman of the chapel Royal, where he served as an organist from at least 1615 until his death.",James I appointed him a gentleman of the chapel Royal. There he served as an organist from approximately 1615 until his death.,145,human,asset,simplicity,81
